transformer_id,region_id,capacity_kva,installation_date,last_maintenance_date,failure_count,health_score
502943,113,25,2017-09-05,2025-07-13,1,85.09
502944,107,1000,2022-11-26,2025-09-10,5,39.81
502945,109,25,2014-08-24,2025-04-01,2,76.57
502946,106,160,2022-08-11,2026-02-27,4,77.64
502947,102,160,2019-07-17,2025-10-13,1,88.74
502948,107,1000,2021-08-22,2026-02-04,2,81.19
502949,125,100,2006-12-29,2025-10-07,3,64.23
502950,105,1000,2019-12-14,2026-01-29,2,86.56
502951,114,1000,2020-09-30,2024-11-10,3,56.48
502952,124,1000,2024-07-29,2024-07-21,2,71.84
502953,102,500,2021-03-23,2025-04-21,2,71.29
502954,115,160,2025-05-07,2025-03-25,2,87.38
502955,115,250,2023-01-21,2024-11-09,1,88.4
502956,106,250,2019-07-16,2025-03-03,1,88.68
502957,123,250,2009-06-18,2025-10-25,2,75.69
502958,108,63,2021-10-13,2024-10-06,5,50.05
502959,115,100,2010-01-22,2025-06-27,0,100.0
502960,114,250,2023-10-22,2025-01-04,1,88.3
502961,118,160,2013-06-30,2024-06-16,1,88.43
502962,116,1000,2019-03-14,2025-07-06,2,87.73
502963,118,160,2023-06-25,2026-02-19,2,77.75
502964,102,160,2015-01-24,2024-11-14,3,79.03
502965,112,160,2016-05-12,2025-09-25,2,72.38
502966,113,1000,2021-06-03,2026-05-29,5,64.19
502967,124,160,2016-01-23,2025-01-14,2,76.25
502968,110,250,2007-03-11,2025-02-07,2,76.76
502969,120,63,2011-05-23,2024-11-25,1,88.21
502970,113,100,2011-05-04,2026-03-01,2,70.73
502971,115,100,2022-11-08,2026-03-13,1,88.8
502972,124,1000,2008-09-28,2025-02-26,0,100.0
502973,101,100,2017-10-23,2025-12-10,2,82.84
502974,103,1000,2016-11-30,2024-12-08,1,93.06
502975,114,1000,2023-08-21,2025-09-01,1,90.32
502976,105,160,2009-01-04,2025-12-26,3,68.62
502977,119,63,2020-08-12,2026-02-17,7,55.35
502978,111,1000,2016-06-09,2025-05-10,2,72.74
502979,120,1000,2019-12-13,2025-02-05,4,64.95
502980,107,250,2017-10-15,2025-08-05,0,100.0
502981,122,1000,2007-11-09,2025-01-10,1,91.01
502982,114,250,2007-05-28,2026-01-13,4,51.47
502983,112,250,2024-09-02,2025-01-31,0,100.0
502984,115,500,2010-07-14,2024-08-30,3,56.6
502985,108,160,2015-10-20,2026-04-18,1,94.55
502986,116,160,2018-07-20,2026-02-03,1,93.41
502987,123,250,2010-07-17,2026-02-22,5,50.84
502988,121,63,2019-06-14,2025-02-16,1,91.4
502989,112,500,2017-01-11,2025-03-22,3,83.97
502990,124,500,2008-06-23,2024-11-30,0,100.0
502991,125,500,2011-04-10,2024-07-07,2,87.35
502992,112,100,2013-12-12,2024-08-19,2,71.54
502993,112,160,2020-10-07,2025-11-14,0,100.0
502994,106,160,2016-08-09,2024-07-02,1,87.07
502995,125,25,2021-08-06,2025-07-29,3,59.29
502996,114,500,2018-04-27,2025-04-07,2,75.34
502997,124,160,2016-01-17,2025-09-08,4,69.47
502998,105,63,2023-08-10,2025-03-07,0,100.0
502999,119,63,2013-11-24,2025-05-09,3,59.38
503000,114,25,2012-07-10,2025-01-23,1,91.85
503001,123,250,2024-09-16,2025-03-25,2,86.36
503002,108,500,2016-09-23,2024-10-10,0,100.0
503003,120,25,2016-04-23,2024-09-25,1,92.08
503004,104,1000,2013-07-12,2025-03-10,3,76.07
503005,111,63,2014-04-17,2024-09-12,3,56.63
503006,119,500,2018-01-16,2026-05-02,3,57.89
503007,121,1000,2008-11-24,2026-03-04,2,80.86
503008,121,100,2025-03-24,2025-01-13,2,81.8
503009,107,25,2008-12-11,2025-09-27,3,56.96
503010,117,250,2017-01-10,2024-07-19,4,62.41
503011,112,500,2016-04-15,2026-04-17,0,100.0
503012,116,250,2021-01-03,2024-06-10,1,92.19
503013,111,25,2015-01-23,2025-03-21,2,89.32
503014,108,63,2011-03-19,2025-03-28,2,71.43
503015,102,1000,2020-04-12,2025-03-22,2,81.02
503016,125,1000,2014-07-22,2025-12-20,1,92.69
503017,117,1000,2016-06-25,2025-12-09,1,94.29
503018,109,1000,2022-08-25,2024-08-25,2,78.19
503019,109,1000,2007-04-17,2026-03-05,2,80.83
503020,101,1000,2014-09-24,2025-05-03,1,86.84
503021,103,63,2022-12-08,2025-02-23,3,62.49
503022,103,1000,2013-08-31,2026-05-27,3,59.49
503023,111,100,2021-05-19,2025-05-30,1,92.42
503024,101,1000,2006-07-10,2025-06-05,3,63.73
503025,121,160,2019-03-11,2024-11-12,2,78.83
503026,118,100,2024-11-13,2024-12-12,2,78.46
503027,101,25,2024-01-08,2025-03-21,5,52.81
503028,113,500,2008-07-26,2024-07-23,0,100.0
503029,109,500,2021-08-21,2026-02-23,0,100.0
503030,106,25,2016-06-30,2026-03-13,1,93.16
503031,107,100,2025-02-19,2025-01-16,4,62.79
503032,118,160,2013-07-22,2025-04-09,3,73.38
503033,123,63,2012-02-23,2025-10-09,2,79.21
503034,117,500,2018-11-12,2025-09-13,2,87.45
503035,124,500,2012-09-17,2026-04-16,3,72.97
503036,123,500,2009-05-20,2025-09-15,0,100.0
503037,121,63,2008-12-21,2025-07-14,3,64.16
503038,124,250,2008-02-24,2024-09-05,2,85.64
503039,118,250,2011-11-10,2025-05-24,4,76.26
503040,125,63,2009-09-04,2025-04-29,2,71.65
503041,112,500,2017-07-24,2025-04-18,3,74.04
503042,120,160,2018-05-30,2026-05-08,0,100.0
503043,106,250,2014-08-10,2024-08-12,3,75.42
503044,122,63,2013-01-25,2026-03-02,1,89.63
503045,101,100,2021-08-03,2025-01-03,5,53.52
503046,103,1000,2017-07-07,2025-04-03,0,100.0
503047,105,160,2023-08-04,2025-10-04,0,100.0
503048,106,25,2011-10-03,2026-02-08,3,71.8
503049,106,250,2006-12-07,2025-04-11,1,93.94
503050,119,100,2015-04-13,2024-10-28,3,64.84
503051,111,250,2009-01-09,2025-08-18,1,85.29
503052,124,100,2015-07-03,2024-11-03,1,88.25
503053,118,25,2022-07-21,2024-09-03,3,70.23
503054,119,100,2024-03-15,2025-10-05,1,94.5
503055,114,25,2017-07-05,2025-08-04,2,89.91
503056,117,500,2015-02-14,2025-09-10,1,93.51
503057,109,100,2010-05-10,2026-03-10,1,85.51
503058,105,63,2021-07-18,2026-03-13,2,76.11
503059,106,250,2022-09-26,2024-10-28,1,85.66
503060,106,160,2023-08-10,2025-01-22,7,35.73
503061,119,100,2011-11-24,2024-09-19,3,80.7
503062,105,250,2019-11-12,2025-02-09,1,85.12
503063,115,100,2019-08-09,2026-01-23,3,73.64
503064,110,160,2024-11-27,2025-12-13,5,54.62
503065,101,500,2007-11-16,2025-04-18,1,93.55
503066,105,63,2013-01-29,2025-09-17,2,79.27
503067,106,63,2024-03-12,2024-07-17,0,100.0
503068,117,500,2024-07-19,2025-06-17,4,41.6
503069,123,160,2015-02-17,2026-02-22,1,85.95
503070,105,100,2011-06-22,2025-05-12,0,100.0
503071,119,250,2016-11-22,2025-06-01,4,46.27
503072,110,160,2013-08-31,2024-11-15,1,87.98
503073,110,500,2012-10-19,2026-06-04,2,70.83
503074,104,500,2021-03-17,2025-07-17,6,31.57
503075,103,25,2012-10-27,2025-03-10,2,80.41
503076,124,63,2015-01-17,2024-12-02,1,86.83
503077,108,63,2017-06-21,2025-07-29,1,89.27
503078,107,250,2008-09-10,2025-03-08,1,88.54
503079,104,500,2017-06-21,2024-12-12,3,84.14
503080,109,1000,2015-12-20,2024-07-19,0,100.0
503081,105,250,2022-03-26,2025-04-18,1,91.3
503082,120,1000,2013-05-26,2026-02-11,1,89.92
503083,122,500,2013-08-06,2024-07-11,5,49.15
503084,107,500,2012-06-25,2025-01-20,4,54.34
503085,118,100,2016-11-02,2025-09-19,2,76.55
503086,107,160,2007-04-26,2026-03-15,2,77.42
503087,123,250,2019-01-15,2026-05-23,3,79.82
503088,114,250,2023-01-04,2025-09-30,2,72.35
503089,119,100,2019-02-13,2024-11-10,2,88.72
503090,107,63,2014-11-05,2024-09-27,0,100.0
503091,125,63,2011-07-14,2025-06-07,2,78.84
503092,101,63,2010-09-25,2024-12-15,2,81.65
503093,120,25,2018-10-21,2025-03-17,0,100.0
503094,117,63,2019-05-04,2025-06-16,3,84.68
503095,106,500,2020-03-13,2026-06-06,1,90.87
503096,120,160,2013-12-27,2026-05-05,3,55.16
503097,106,63,2008-04-01,2025-12-15,4,69.77
503098,125,250,2017-02-02,2024-12-22,4,64.18
503099,102,250,2021-08-27,2025-02-04,2,74.37
503100,105,100,2015-04-25,2025-04-11,3,78.94
503101,116,1000,2022-04-21,2025-10-03,3,70.21
503102,113,1000,2020-06-11,2026-04-25,1,92.85
503103,118,160,2022-09-29,2026-05-06,0,100.0
503104,107,63,2010-12-19,2026-04-11,2,76.03
503105,107,25,2021-06-02,2026-01-06,2,73.22
503106,104,63,2010-05-03,2025-06-04,2,78.39
503107,105,500,2022-03-29,2026-04-29,2,76.91
503108,107,1000,2009-09-24,2024-10-20,2,71.41
503109,115,100,2023-02-05,2025-08-14,1,87.45
503110,114,500,2006-11-15,2025-09-28,4,66.63
503111,108,250,2016-04-29,2026-04-27,1,87.29
503112,104,160,2011-05-11,2025-03-04,2,80.58
503113,117,63,2011-12-10,2026-03-08,1,93.79
503114,106,500,2008-12-18,2024-12-18,1,88.86
503115,105,100,2013-06-20,2026-02-09,2,82.25
503116,113,25,2023-03-27,2025-05-06,0,100.0
503117,105,250,2009-04-08,2025-10-05,2,84.39
503118,109,250,2008-03-15,2026-04-11,2,88.72
503119,109,1000,2009-11-15,2026-02-01,2,88.5
503120,121,100,2012-01-18,2026-04-07,4,69.36
503121,101,63,2014-09-21,2026-01-21,4,42.85
503122,122,25,2010-01-18,2026-05-16,2,81.51
503123,125,1000,2009-02-03,2025-12-22,3,79.28
503124,105,160,2015-02-19,2025-01-26,2,88.58
503125,125,25,2021-11-10,2025-05-28,4,61.69
503126,107,500,2020-05-15,2026-05-13,2,78.32
503127,105,25,2016-11-16,2026-02-07,2,87.33
503128,107,160,2008-01-28,2024-08-22,4,50.9
503129,102,1000,2013-09-18,2024-12-10,4,56.63
503130,113,160,2018-12-08,2026-03-09,3,65.22
503131,114,500,2012-08-12,2025-07-12,2,71.63
503132,107,25,2012-05-26,2026-04-15,3,55.15
503133,123,250,2011-01-28,2025-07-05,0,100.0
503134,110,100,2018-04-12,2025-10-04,4,44.67
503135,107,160,2009-02-04,2025-10-09,6,55.71
503136,110,1000,2023-03-16,2025-12-18,3,82.2
503137,124,500,2019-11-19,2024-11-28,2,71.28
503138,102,63,2007-07-12,2025-07-01,3,60.75
503139,109,1000,2022-07-16,2025-06-15,3,65.11
503140,125,250,2020-05-05,2025-04-20,0,100.0
503141,102,250,2010-09-05,2025-12-12,4,69.68
503142,108,250,2024-10-04,2026-02-20,3,81.18
503143,104,160,2014-09-07,2024-10-03,2,82.31
503144,118,100,2008-10-25,2024-11-05,1,89.83
503145,104,1000,2024-01-08,2025-09-20,0,100.0
503146,125,250,2014-06-13,2024-07-02,3,76.82
503147,102,500,2015-04-21,2024-11-21,0,100.0
503148,125,160,2011-09-14,2024-09-13,4,44.48
503149,117,25,2020-07-17,2025-05-05,0,100.0
503150,125,25,2023-07-25,2025-01-05,3,73.89
503151,111,100,2012-07-18,2025-07-08,2,76.67
503152,124,100,2007-08-24,2024-09-19,3,80.54
503153,106,1000,2024-06-07,2026-04-29,3,73.89
503154,104,500,2018-12-25,2026-05-03,2,71.68
503155,103,1000,2017-01-16,2024-09-03,3,60.5
503156,119,250,2014-09-02,2026-04-28,1,87.75
503157,116,25,2018-03-11,2024-08-24,0,100.0
503158,117,500,2008-02-02,2024-10-08,3,66.04
503159,109,100,2013-02-11,2024-06-16,1,89.58
503160,106,100,2015-06-03,2026-02-11,2,80.66
503161,105,25,2018-07-21,2025-01-27,2,87.14
503162,111,1000,2022-11-01,2024-10-28,1,95.0
503163,122,160,2020-09-30,2025-10-15,2,88.36
503164,105,63,2016-12-16,2024-06-30,3,66.07
503165,122,63,2012-08-19,2025-02-14,1,90.42
503166,103,1000,2024-04-08,2024-12-09,0,100.0
503167,125,100,2013-07-05,2026-04-22,0,100.0
503168,110,1000,2009-05-22,2026-02-14,0,100.0
503169,104,1000,2023-10-28,2026-04-25,2,86.81
503170,118,160,2016-03-14,2026-05-23,1,92.18
503171,120,500,2014-01-23,2024-07-22,0,100.0
503172,111,1000,2008-06-09,2025-10-02,5,74.98
503173,113,63,2017-01-10,2024-12-19,3,64.43
503174,105,63,2009-08-27,2025-11-24,0,100.0
503175,103,25,2016-09-14,2025-05-21,2,83.11
503176,107,63,2009-07-07,2024-08-16,3,59.61
503177,107,160,2018-01-29,2024-08-02,2,77.36
503178,107,1000,2021-09-27,2024-08-06,1,88.65
503179,113,160,2008-04-28,2025-03-17,2,70.2
503180,113,25,2012-10-01,2026-04-29,6,17.69
503181,108,1000,2008-04-24,2026-04-18,4,52.16
503182,104,500,2023-03-16,2026-01-21,4,68.31
503183,125,25,2020-11-18,2024-08-09,0,100.0
503184,109,160,2009-04-16,2025-08-24,3,73.74
503185,105,500,2013-08-12,2025-05-30,0,100.0
503186,109,63,2018-09-20,2024-12-19,4,72.28
503187,101,250,2020-03-16,2025-11-24,3,68.91
503188,124,250,2022-02-11,2026-03-25,1,92.21
503189,124,1000,2009-01-14,2025-01-03,2,72.49
503190,125,63,2012-06-23,2025-08-05,2,89.64
503191,118,1000,2006-12-23,2026-04-11,2,89.44
503192,125,63,2022-09-16,2025-02-04,3,77.92
503193,124,63,2018-07-06,2025-04-25,1,94.99
503194,117,250,2024-01-04,2024-12-25,1,92.14
503195,102,63,2020-04-20,2024-09-18,3,66.83
503196,112,63,2024-04-04,2025-07-22,1,92.16
503197,125,250,2006-08-05,2025-12-29,1,94.31
503198,106,1000,2022-10-01,2024-09-19,2,74.35
503199,121,63,2006-10-26,2025-02-16,0,100.0
503200,120,160,2019-07-01,2025-11-02,2,71.71
503201,116,160,2014-12-10,2024-09-20,4,40.5
503202,110,500,2017-08-21,2024-10-27,2,88.37
503203,101,160,2015-04-01,2025-12-08,1,88.37
503204,110,500,2014-10-15,2026-06-09,0,100.0
503205,103,25,2009-01-25,2026-01-24,1,93.49
503206,113,250,2013-07-28,2024-09-19,3,80.72
503207,110,1000,2020-04-28,2025-01-18,2,80.88
503208,113,100,2013-08-05,2024-10-06,3,64.17
503209,125,500,2007-03-24,2025-01-18,1,90.24
503210,115,250,2016-02-27,2024-11-14,3,67.58
503211,116,25,2010-06-29,2025-02-23,0,100.0
503212,121,25,2006-12-23,2025-06-14,1,88.3
503213,112,63,2012-12-21,2025-09-12,1,93.36
503214,106,250,2022-11-03,2025-05-13,5,67.63
503215,125,63,2006-09-15,2025-12-11,3,74.5
503216,116,250,2012-11-25,2024-07-29,1,89.7
503217,101,25,2020-05-23,2025-07-03,1,92.76
503218,119,25,2007-09-07,2025-11-02,2,82.61
503219,124,1000,2014-12-08,2025-02-04,4,65.35
503220,122,1000,2010-07-01,2024-07-28,1,88.92
503221,116,25,2006-07-02,2026-02-19,1,94.82
503222,114,1000,2017-03-15,2025-06-02,3,64.45
503223,101,500,2015-03-30,2025-06-23,1,87.1
503224,109,25,2006-06-14,2026-02-22,1,89.88
503225,104,160,2012-03-25,2025-12-25,1,92.07
503226,105,160,2014-07-17,2026-03-29,1,93.29
503227,120,1000,2024-06-19,2025-11-27,2,85.82
503228,124,100,2009-07-20,2024-08-06,2,73.54
503229,101,1000,2008-03-21,2025-10-03,1,88.55
503230,103,250,2010-11-02,2026-06-03,3,80.51
503231,125,1000,2022-10-11,2025-03-13,3,80.91
503232,115,250,2006-11-18,2024-11-11,2,85.6
503233,120,160,2007-10-14,2025-07-08,1,89.83
503234,113,160,2018-11-22,2025-03-02,0,100.0
503235,115,250,2006-10-16,2025-06-09,2,77.46
503236,123,100,2014-09-02,2024-11-03,0,100.0
503237,113,250,2013-10-04,2024-11-19,2,88.65
503238,124,25,2018-08-21,2025-03-05,2,76.23
503239,103,160,2024-11-08,2025-03-20,3,80.08
503240,109,160,2010-02-05,2025-07-23,2,84.2
503241,116,250,2007-01-31,2025-05-05,0,100.0
503242,124,100,2018-11-15,2025-11-11,2,72.36
503243,109,63,2019-03-29,2025-03-14,5,51.3
503244,104,1000,2017-05-12,2024-07-16,3,63.15
503245,105,100,2012-01-25,2025-11-28,3,71.14
503246,105,25,2022-11-04,2024-10-07,0,100.0
503247,107,100,2012-04-17,2025-01-20,4,47.08
503248,101,500,2019-11-15,2024-09-09,4,70.15
503249,123,25,2007-10-31,2024-07-05,1,90.84
503250,120,1000,2010-07-01,2025-01-06,5,28.19
503251,119,1000,2010-06-28,2024-09-14,2,86.2
503252,106,500,2017-11-12,2025-06-11,1,87.38
503253,109,100,2024-06-09,2025-06-10,0,100.0
503254,119,63,2015-04-28,2025-07-11,2,85.67
503255,109,63,2017-12-04,2025-12-15,2,82.69
503256,118,100,2009-04-09,2026-01-28,0,100.0
503257,115,160,2010-10-30,2024-08-15,2,78.9
503258,120,100,2007-03-15,2025-08-21,2,75.94
503259,114,160,2025-02-18,2024-12-18,2,87.9
503260,118,25,2014-02-08,2025-01-22,2,83.85
503261,123,500,2019-08-25,2024-10-03,1,91.63
503262,116,63,2010-05-14,2026-02-19,2,80.52
503263,110,25,2013-02-18,2024-07-11,2,88.06
503264,120,25,2024-08-18,2025-10-02,2,82.21
503265,101,63,2019-02-21,2025-06-26,4,52.18
503266,104,100,2023-01-04,2025-08-21,1,88.12
503267,121,160,2012-08-26,2026-04-28,2,74.54
503268,116,63,2023-09-05,2025-03-03,2,85.67
503269,114,25,2022-06-04,2025-03-02,2,73.03
503270,118,500,2008-08-27,2025-07-12,2,79.65
503271,102,500,2022-02-08,2024-06-28,2,84.1
503272,111,500,2013-02-01,2025-08-26,0,100.0
503273,106,250,2015-07-17,2025-06-09,1,85.44
503274,123,63,2018-06-25,2025-07-01,2,71.55
503275,111,25,2025-04-21,2025-02-20,1,90.98
503276,103,63,2011-04-30,2024-11-24,4,58.55
503277,108,63,2007-11-30,2026-02-18,4,66.36
503278,120,100,2020-08-11,2025-07-22,5,52.95
503279,117,63,2011-12-26,2024-07-01,3,78.84
503280,106,100,2017-03-23,2024-10-14,2,86.3
503281,101,63,2011-09-21,2024-06-16,1,86.84
503282,124,1000,2012-08-10,2024-12-19,3,61.26
503283,113,160,2024-06-29,2024-07-18,2,80.55
503284,101,1000,2009-07-09,2025-04-02,1,89.77
503285,105,100,2011-06-24,2024-08-27,0,100.0
503286,111,100,2015-05-07,2024-07-09,1,88.6
503287,101,500,2008-06-26,2025-03-27,2,84.53
503288,122,1000,2021-06-09,2026-02-14,0,100.0
503289,106,63,2015-03-27,2025-07-07,3,80.29
503290,106,160,2018-09-14,2026-01-30,1,92.63
503291,117,250,2015-03-01,2025-05-27,2,75.86
503292,121,63,2013-03-30,2026-04-18,3,61.01
503293,124,63,2017-03-28,2026-03-07,5,61.46
503294,116,250,2023-11-28,2025-02-08,3,64.38
503295,103,63,2023-10-26,2024-07-19,1,88.0
503296,109,250,2023-04-24,2025-11-08,2,70.73
503297,125,160,2008-05-18,2025-03-28,1,93.98
503298,113,100,2008-08-05,2025-01-13,0,100.0
503299,106,160,2013-10-09,2024-09-26,6,36.28
503300,104,160,2018-06-26,2026-04-03,3,81.65
503301,116,100,2016-05-25,2025-08-15,1,94.17
503302,116,63,2024-05-21,2026-05-22,6,50.81
503303,123,160,2018-09-04,2024-10-20,1,94.98
503304,121,25,2016-08-16,2025-08-28,4,78.65
503305,123,250,2011-01-11,2025-11-27,3,74.7
503306,117,160,2009-03-11,2024-08-01,2,75.35
503307,114,100,2013-10-03,2025-07-24,2,80.23
503308,118,160,2024-07-01,2025-06-29,0,100.0
503309,102,250,2013-10-01,2026-01-13,1,92.3
503310,111,100,2006-09-19,2025-04-24,3,80.7
503311,109,500,2020-10-06,2025-11-15,4,47.42
503312,118,25,2006-06-29,2025-06-17,1,87.86
503313,102,160,2012-07-20,2025-12-22,1,92.07
503314,119,500,2019-01-04,2026-04-28,2,78.72
503315,108,250,2017-02-19,2024-07-27,2,76.31
503316,121,1000,2014-09-12,2024-10-28,0,100.0
503317,114,250,2013-12-31,2026-05-15,2,77.12
503318,124,250,2014-10-16,2026-04-04,0,100.0
503319,109,1000,2011-05-01,2024-12-21,1,88.27
503320,112,250,2011-10-29,2026-02-15,3,63.87
503321,117,500,2013-07-10,2024-07-01,3,62.52
503322,110,500,2020-07-08,2025-05-14,1,94.05
503323,110,25,2019-09-19,2025-08-29,1,92.16
503324,118,63,2020-07-13,2026-01-06,3,59.53
503325,108,160,2015-04-24,2025-05-02,3,79.95
503326,105,500,2020-06-22,2024-10-18,3,68.77
503327,106,63,2022-07-19,2024-08-12,1,87.84
503328,103,250,2014-05-10,2024-11-03,2,89.79
503329,109,250,2020-09-05,2026-02-24,3,62.19
503330,117,25,2015-11-22,2025-08-23,1,85.23
503331,116,160,2023-09-25,2024-08-12,2,76.53
503332,125,250,2023-12-07,2024-08-29,3,68.42
503333,113,250,2020-08-22,2025-08-06,3,81.58
503334,112,500,2020-02-10,2026-01-20,0,100.0
503335,107,25,2024-03-02,2025-08-21,0,100.0
503336,102,100,2022-04-16,2025-02-10,4,77.97
503337,108,1000,2006-06-28,2024-08-25,0,100.0
503338,108,25,2017-06-04,2025-02-21,1,92.48
503339,124,160,2019-05-20,2025-04-17,2,82.39
503340,112,1000,2008-12-05,2025-01-11,1,85.92
503341,102,63,2025-03-03,2025-11-27,1,94.5
503342,120,100,2015-03-18,2025-09-23,0,100.0
503343,121,63,2021-10-17,2025-04-24,3,60.36
503344,104,25,2016-01-24,2026-05-31,1,85.77
503345,108,250,2018-12-19,2024-11-21,3,81.32
503346,109,25,2019-11-12,2025-09-16,3,60.2
503347,123,160,2009-07-03,2026-01-07,0,100.0
503348,116,25,2023-10-03,2025-11-09,1,88.83
503349,113,250,2009-06-01,2025-07-13,4,67.54
503350,114,25,2016-04-11,2025-10-02,4,74.22
503351,111,63,2022-01-12,2025-05-10,1,89.76
503352,107,500,2021-08-12,2024-07-27,1,85.63
503353,109,63,2023-01-01,2025-07-29,1,93.28
503354,123,160,2023-03-17,2025-11-23,1,85.6
503355,114,100,2015-06-13,2026-02-11,1,85.04
503356,118,160,2008-03-17,2025-01-27,3,75.45
503357,114,1000,2024-07-03,2025-06-19,2,70.83
503358,106,63,2019-11-13,2025-01-01,0,100.0
503359,123,500,2015-03-22,2025-11-12,2,70.71
503360,122,100,2018-07-04,2025-09-30,4,50.55
503361,102,25,2018-06-05,2024-12-13,1,86.55
503362,122,100,2009-10-29,2024-07-26,1,93.72
503363,114,1000,2012-11-26,2026-05-01,0,100.0
503364,106,160,2019-07-16,2025-06-18,0,100.0
503365,114,250,2009-10-27,2024-11-04,2,82.04
503366,112,100,2009-01-02,2025-10-05,3,59.42
503367,108,250,2014-01-19,2025-09-06,2,74.57
503368,119,25,2021-10-13,2026-05-20,2,75.92
503369,119,500,2020-09-13,2025-11-11,1,86.28
503370,105,25,2015-06-23,2025-05-22,3,74.61
503371,108,500,2022-03-26,2025-01-23,2,84.43
503372,101,500,2015-12-19,2025-03-14,1,94.54
503373,112,63,2010-09-18,2025-11-12,1,94.9
503374,113,100,2020-09-23,2024-08-26,1,85.68
503375,115,100,2012-04-28,2025-01-21,0,100.0
503376,108,160,2019-09-08,2024-07-26,2,84.31
503377,108,1000,2017-08-08,2026-04-16,1,87.83
503378,121,1000,2011-01-11,2026-03-25,1,85.93
503379,121,1000,2014-05-02,2026-04-20,3,79.77
503380,101,1000,2013-11-22,2025-12-16,3,77.74
503381,108,160,2012-04-09,2025-11-06,3,55.25
503382,103,100,2017-11-08,2024-07-28,1,87.94
503383,103,500,2016-06-22,2026-03-23,3,71.3
503384,114,160,2017-09-28,2024-07-21,1,86.49
503385,115,500,2007-03-03,2026-05-01,2,81.1
503386,112,160,2013-10-22,2025-07-12,2,82.61
503387,120,250,2015-02-21,2026-01-08,1,85.21
503388,105,100,2014-02-21,2025-08-12,1,86.86
503389,122,25,2010-07-19,2025-01-06,1,92.01
503390,122,500,2020-05-02,2024-10-27,3,79.87
503391,117,63,2012-05-04,2024-07-26,2,83.04
503392,121,25,2020-05-18,2025-09-30,3,82.69
503393,121,160,2012-07-24,2024-08-15,1,88.94
503394,123,160,2008-01-19,2026-01-08,1,85.64
503395,108,250,2014-06-24,2026-02-11,2,85.15
503396,109,160,2022-01-17,2025-05-10,2,76.12
503397,107,160,2011-06-11,2026-04-13,1,88.72
503398,114,160,2015-06-09,2025-08-26,2,78.0
503399,101,100,2007-12-03,2026-03-27,2,82.55
503400,108,63,2020-06-04,2024-11-17,4,61.81
503401,101,25,2009-02-26,2024-06-26,1,90.17
503402,114,500,2022-03-24,2025-12-08,9,50.56
503403,119,250,2020-09-28,2026-04-26,1,94.88
503404,114,160,2018-08-30,2025-11-17,2,82.2
503405,111,63,2023-12-02,2026-03-01,0,100.0
503406,122,500,2023-05-19,2026-05-16,2,83.95
503407,112,160,2011-04-01,2025-10-11,4,74.18
503408,122,250,2007-03-28,2026-01-25,0,100.0
503409,111,500,2015-11-03,2025-08-28,4,54.44
503410,114,160,2021-04-15,2026-04-11,4,57.61
503411,116,63,2008-06-27,2025-03-09,4,74.1
503412,104,100,2023-07-02,2025-02-09,3,56.54
503413,109,250,2019-08-17,2025-08-24,4,46.21
503414,123,25,2019-04-24,2025-09-17,1,93.64
503415,123,500,2013-06-14,2025-10-19,1,94.83
503416,122,1000,2017-03-28,2025-08-03,3,60.58
503417,113,1000,2018-10-16,2025-06-10,3,67.1
503418,101,250,2007-09-03,2026-05-16,1,87.11
503419,112,1000,2025-04-02,2024-09-11,0,100.0
503420,120,250,2010-11-07,2025-09-29,2,76.93
503421,117,500,2020-08-08,2026-05-08,1,93.91
503422,101,25,2016-04-29,2025-08-15,4,63.84
503423,106,250,2014-09-08,2026-01-22,2,71.21
503424,124,250,2006-07-04,2025-11-06,1,87.78
503425,115,500,2011-03-28,2026-06-02,1,88.25
503426,112,63,2008-12-15,2025-03-23,1,89.47
503427,119,500,2009-02-15,2025-10-26,0,100.0
503428,107,250,2020-01-22,2025-05-28,1,88.42
503429,121,500,2022-04-07,2025-05-24,2,84.42
503430,114,500,2021-06-26,2025-04-02,0,100.0
503431,103,100,2015-12-26,2026-03-23,1,94.71
503432,101,160,2023-12-25,2025-03-02,0,100.0
503433,103,1000,2013-08-30,2025-04-15,5,65.68
